CapitalStock,Category,CompanyCode,CompanyName,CumulativeRevenues,CumulativeRevenuesLastYear,EPS,GrowthRateOfCumulativeRevenues,PreviousMonthRevenue,RevenueGrowthRateFromLastMonth,RevenueGrowthRateInTheSameMonthLastYear,ThisMonthRevenue,ThisMonthRevenueOfLastYear,YearMonth
671173170,觀光事業,5706,鳳凰,475610,2727123,2.73575735092163,-82.56000921117236,17969,-17.875229562023485,-95.50579249351314,14757,328356,109/10
15313280310,其他,5871,中租-KY,48770756,47875449,10.2481069564819,1.8700754117209428,5244699,-1.4045419956416947,0.9748468691955966,5171035,5121112,109/10
44816031400,金融保險業,5876,上海商銀,31751462,34614453,4.08450269699097,-8.271085491369746,2934588,-6.135580190473075,-19.048031887834195,2754534,3402677,109/10
133342237260,金融保險業,5880,合庫金,42437555,40818654,1.23021245002747,3.966081292146478,3959910,10.778654060319553,-4.296072214906367,4386735,4583652,109/10
300000000,貿易百貨,5906,台南-KY,1381550,1542239,1.8389447927475,-10.419202211849136,107858,98.76504292681118,16.97458450189334,214384,183274,109/10
1955310000,貿易百貨,5907,大洋-KY,3681801,5187041,1.83102834224701,-29.01924237730143,418073,26.90152198300297,10.919209806131132,530541,478313,109/10
21709080970,金融保險業,6005,群益證,7451667,6275390,1.02468383312225,18.74428521573958,917820,-16.946677997864505,1.5241677277061836,762280,750836,109/10
2104375840,金融保險業,6024,群益期,2004334,1604861,5.6555700302124,24.891439196291767,186850,-2.666309874230666,2.6007288810660167,181868,177258,109/10
1598993110,電子零組件業,6108,競國,6885285,6599926,1.98251187801361,4.323669689629853,732063,5.22168174050594,10.224257982536725,770289,698838,109/10
1883573360,資訊服務業,6112,聚碩,11551388,10334025,3.34678244590759,11.780143748442645,1234016,-13.654604154241111,5.507184381804517,1065516,1009899,109/10
1876621540,電子零組件業,6115,鎰勝,4976030,5501871,3.19271016120911,-9.557494168801849,622438,-12.578762864735122,-4.99848980311572,544143,572773,109/10
31339338510,光電業,6116,彩晶,14589707,13305906,-0.2927585542202,9.648354647928521,2055878,1.091650380032278,38.78048291888138,2078321,1497560,109/10
886500000,電腦及週邊設備業,6117,迎廣,1892346,1649075,-2.14900016784668,14.75196701180965,207718,-21.476713621352026,5.437796955299137,163107,154695,109/10
6655551140,光電業,6120,達運,11169162,13765519,-2.00539779663086,-18.861308462107385,1317224,5.098677218149684,33.02530140973371,1384385,1040693,109/10
1275887400,電腦及週邊設備業,6128,上福,3502080,5359556,2.48158073425293,-34.6572738488039,406024,2.556252832344886,-22.616775536373012,416403,538105,109/10
330000000,光電業,6131,鈞泰,-6352,-6409,0.999658226966858,0.8893743173662038,-1404,150.92592592592592,128.1496062992126,715,-2540,109/10
1170062940,電子零組件業,6133,金橋,776601,971656,-0.0143761336803436,-20.074491383781915,91429,-4.053418499600783,0.25256565564215677,87723,87502,109/10
1155364120,通信網路業,6136,富爾特,539336,712520,0.350922018289566,-24.305844046482907,45280,-2.4403710247349824,-46.23230565123723,44175,82159,109/10
2255409290,其他電子業,6139,亞翔,10659099,12997051,2.62827730178833,-17.988326736580476,1193918,3.565822778448771,-23.038366571581687,1236491,1606633,109/10
1289144500,電子零組件業,6141,柏承,2636950,2542098,4.02931261062622,3.7312487559488265,318310,1.3141277371116207,31.03452479145758,322493,246113,109/10
2682356330,通信網路業,6142,友勁,2644778,2909641,-1.20323503017426,-9.102944315123413,396168,-12.820571070858827,36.38542703249143,345377,253236,109/10
1677384630,通信網路業,6152,百一,2315018,3737197,0.574657082557678,-38.05469714334031,333184,-19.54295524394929,-29.826995416386353,268070,382013,109/10
5561776940,電子零組件業,6153,嘉聯益,12838014,14417835,1.13672351837158,-10.957407960349109,1799470,-25.213146093016277,-6.567575973851055,1345767,1440364,109/10
868426570,電子零組件業,6155,鈞寶,483867,528232,0.43994989991188,-8.398771751806025,48030,-8.686237768061629,-10.906616287809536,43858,49227,109/10
1000002390,光電業,6164,華興,620692,760124,0.144115120172501,-18.343322931521698,58039,-12.179741208497735,-10.773055108185702,50970,57124,109/10
532424030,電子零組件業,6165,捷泰,446335,1947,0.0397841036319733,22824.242424242424,173011,9.13756928750195,104800.0,188820,180,109/10
2174972570,電腦及週邊設備業,6166,凌華,7688857,8516812,2.09715270996094,-9.72141923527254,817809,-6.4765733808260855,-14.600028360843725,764843,895601,109/10
2060698010,光電業,6168,宏齊,1997425,1800029,-0.810287833213806,10.966267765685997,212773,9.331071141545214,27.268798144257705,232627,182784,109/10
300000000,電腦及週邊設備業,6172,互億,420047,472917,0.206467062234879,-11.179551591505486,51936,5.008086876155268,43.72644617209119,54537,37945,109/10
4650272630,光電業,6176,瑞儀,44665239,47771065,9.11728286743164,-6.501479504381994,5438033,-6.548378797995525,4.136245363291325,5081930,4880078,109/10
3553045250,建材營造,6177,達麗,2052336,6250513,4.73220014572144,-67.16531907061068,117950,-92.92666384061043,-97.62422758208275,8343,351170,109/10
1500000000,資訊服務業,6183,關貿,1532754,1327176,2.12295818328857,15.489882276352194,231853,-33.05370213022907,2.524521945903101,155217,151395,109/10
1582306570,其他,6184,大豐電,1658567,1674253,0.945486664772034,-0.9368954393392157,165662,3.6779708080308096,3.81458378665893,171755,165444,109/10
1790451940,電子通路業,6189,豐藝,21841820,18871526,3.09993433952332,15.739553865437273,2720888,-16.06361599595426,10.555786302170922,2283815,2065758,109/10
5155469030,電子零組件業,6191,精成科,18388199,18167393,1.86919772624969,1.2153972779693818,2258119,-10.053721703772034,10.585498888479332,2031094,1836673,109/10
1068397450,其他電子業,6192,巨路,4937320,5261990,5.03874158859253,-6.170099145000275,508161,-1.424942095123396,15.220241518113859,500920,434750,109/10
1871427000,其他電子業,6196,帆宣,19971601,19273085,3.28760457038879,3.6243081997511037,2542196,-19.468286473584257,18.40791300872585,2047274,1729001,109/10
1220858820,電子零組件業,6197,佳必琪,2832769,3006062,2.15556025505066,-5.764784625200678,319351,-9.853421470419695,-6.958014045951527,287884,309413,109/10
892000000,其他電子業,6201,亞弘電,2709911,2810376,2.09530186653137,-3.574788569216361,377839,-28.640505612178732,0.18132096783782178,269624,269136,109/10
2261682000,半導體業,6202,盛群,4526610,3766475,3.94364714622498,20.181602161171917,536113,5.859958628125041,40.81522265036685,567529,403031,109/10
718390790,電子零組件業,6205,詮欣,1126491,995762,1.45966780185699,13.128538747210678,105928,-9.436598444226266,5.777797380143784,95932,90692,109/10
1430623240,電腦及週邊設備業,6206,飛捷,3792676,4530308,4.913658618927,-16.28216006505518,411070,-6.382367966526382,-17.225047105283537,384834,464916,109/10
1631469310,光電業,6209,今國光,2382087,2851793,-0.402381509542465,-16.470550281875298,314350,-2.842691267695244,1.4084974698843187,305414,301172,109/10
3329572180,電子零組件業,6213,聯茂,21274330,19757893,5.28190279006958,7.6750947077201,2122141,-7.351019559963263,-7.6783004267339825,1966142,2129664,109/10
2693933040,資訊服務業,6214,精誠,18724662,17637407,7.04183053970337,6.164483248586371,1973028,-22.34965748078588,-4.21085999104671,1532063,1599412,109/10
827896930,其他電子業,6215,和椿,1296668,1267421,0.03428915143013,2.307599448012933,107368,12.907011400044706,-8.202456496387951,121226,132058,109/10
864908870,通信網路業,6216,居易,686386,758951,1.81036961078644,-9.561223320082588,76604,-25.28588585452457,-22.46081313589747,57234,73813,109/10
800018380,電子零組件業,6224,聚鼎,1418198,1349455,4.13722562789917,5.094130593461805,180841,-2.808544522536372,7.445150168416033,175762,163583,109/10
1270766550,光電業,6225,天瀚,17044,8692,0.0453652441501617,96.08835710998619,2767,-80.41199855439103,-35.32219570405728,542,838,109/10
1149517890,光電業,6226,光鼎,641413,892473,-0.799511194229126,-28.130823005289795,70970,-13.192898407777934,-9.848252045012218,61607,68337,109/10
863433960,電腦及週邊設備業,6230,超眾,7314036,7026893,7.36788129806519,4.086343708378653,918766,-5.4343543404958385,9.142424295717147,868837,796058,109/10
1689465560,電腦及週邊設備業,6235,華孚,1526542,1826826,-2.42790389060974,-16.437471330055516,187621,5.669940998075909,16.048161459125975,198259,170842,109/10
7791466340,半導體業,6239,力成,63625731,53531152,7.45136547088623,18.85739167354366,6312439,2.4679367198637485,2.4423279189777283,6468226,6314017,109/10
749766930,半導體業,6243,迅杰,533529,458909,-1.20401787757874,16.26030433048818,64306,-9.159331944142071,35.76275913358743,58416,43028,109/10
3110593350,電子零組件業,6251,定穎,10174471,11383639,0.642184376716614,-10.621981248702633,1193206,-10.334761977395353,-12.80972001734204,1069891,1227076,109/10
4235137320,半導體業,6257,矽格,10067160,8243132,3.71632122993469,22.1278514040537,1146516,0.6993360755541135,-21.84482745782148,1154534,1477233,109/10
3468367940,電子零組件業,6269,台郡,22540712,20487868,9.28850841522217,10.019802938988088,3066783,8.663247448547876,4.537490993058263,3332466,3187819,109/10
1788483210,半導體業,6271,同欣電,7955831,6045735,4.21227073669434,31.594107250814005,1050741,1.2561611281942933,51.75404189161241,1063940,701095,109/10
1194711660,電腦及週邊設備業,6277,宏正,3887874,4176033,5.33032274246216,-6.9003046671326596,400679,7.808495079602375,-9.937848054024865,431966,479631,109/10
2923983530,光電業,6278,台表科,33118972,31590675,5.12480401992798,4.837810524783025,3818582,-3.062969447821207,8.491233788025289,3701620,3411907,109/10
991729450,電子通路業,6281,全國電,16630455,15051732,3.71468710899353,10.48864675507111,1425381,-12.075438075854807,3.5272076334856317,1253260,1210561,109/10
5166212950,電子零組件業,6282,康舒,17359168,17291686,2.68850922584534,0.3902569130621502,1942698,-6.195558959755968,11.5264052053983,1822337,1633996,109/10
1479998430,其他電子業,6283,淳安,1229533,1010958,-0.903368592262268,21.620581666102844,200578,-11.648336308069679,-3.300720821988072,177214,183263,109/10
3976243020,通信網路業,6285,啟碁,51034998,51515073,3.83292412757874,-0.9319117144607366,5893640,-6.998832639930502,2.7709309498497197,5481154,5333370,109/10
1711280000,汽車工業,6288,聯嘉,3045778,3588738,0.763939738273621,-15.129552505644046,381794,4.635222135497153,-7.961985946319548,399491,434050,109/10
1047781360,光電業,6289,華上,59578,101396,-0.682607650756836,-41.24225807724171,6647,18.324055965097035,-33.87978142076503,7865,11895,109/10
658000000,光電業,6405,悅城,372308,508660,-0.217158168554306,-26.806118035623008,29182,30.16585566445069,-46.09533540522514,37985,70467,109/10
874385670,其他電子業,6409,旭隼,11073517,10678548,10.0388975143433,3.6987144694203744,1209408,-14.256065777636662,-2.1127531679026146,1036994,1059376,109/10
3887510370,電子零組件業,6412,群電,28950154,29061696,3.9362998008728,-0.38381104805445626,3563651,-6.104582070466496,-5.324066738496641,3346105,3534272,109/10
918664200,電腦及週邊設備業,6414,樺漢,66083726,63936404,10.022271156311,3.358527952244546,8551786,-11.377167295813997,8.690682586323778,7578835,6972847,109/10
926188450,半導體業,6415,矽力-KY,11143196,8493487,7.96851205825806,31.196951263950837,1307267,1.5268495265313053,28.205383318763374,1327227,1035235,109/10
712949560,通信網路業,6416,瑞祺電通,4478874,3405848,4.67502355575562,31.505398949101664,529622,-27.759609683887753,-6.202945308075694,382601,407903,109/10
456428350,光電業,6431,光麗-KY,119578,250615,-0.725659966468811,-52.286176007022725,11924,-44.33914793693391,-86.53260825453512,6637,49282,109/10
693000000,通信網路業,6442,光聖,2024589,2124579,-0.474277824163437,-4.706344174539991,215866,9.133907146099896,11.076377592637122,235583,212091,109/10
3790167300,光電業,6443,元晶,3959396,3773655,-0.69794762134552,4.922045073012769,437254,-16.628092596065446,12.853065368946345,364547,323028,109/10
845247510,電子零組件業,6449,鈺邦,1931204,1602003,1.78244769573212,20.549337298369604,264950,-27.284393281751274,10.430924785913264,192660,174462,109/10
1067088000,半導體業,6451,訊芯-KY,3871529,4790037,6.67855024337769,-19.175384240246995,483268,-10.780767607207595,-1.2097661118850356,431168,436448,109/10
3394398000,光電業,6456,GIS-KY,100290947,98209999,4.54006052017212,2.118875899795091,12043188,-8.249402068621697,-11.537428779673002,11049697,12490816,109/10
1246986000,其他,6464,台數科,3615373,2435586,4.73701047897339,48.439554177105634,352404,-0.046253731512695656,43.62059545458252,352241,245258,109/10
944565700,光電業,6477,安集,1917777,1352365,1.34730756282806,41.80912697385691,362958,-52.54877974862105,38.363526812612974,172228,124475,109/10
700000000,生技醫療業,6491,晶碩,2985702,2639552,7.12614250183105,13.113967824843003,380742,10.450646369457534,48.52860150036025,420532,283132,109/10
726000000,其他,6504,南六,7846067,5409643,5.66784811019897,45.038535814655425,987449,-4.09023655905267,64.72642708925798,947060,574929,109/10
95259596520,油電燃氣業,6505,台塑化,341042729,546847973,1.36747109889984,-37.63481884571235,30249278,-2.0465513259523087,-42.57281566852063,29630211,51596141,109/10
1290473840,半導體業,6525,捷敏-KY,3061743,2866069,3.29506087303162,6.827260613753542,327283,-0.8821112003984319,11.510776528823348,324396,290910,109/10
741296230,半導體業,6531,愛普,2817414,2776209,-2.25866913795471,1.484218227085929,476040,-41.54839929417696,-25.98315652830831,278253,375932,109/10
426509110,半導體業,6533,晶心科,379104,413054,0.101084500551224,-8.21926430926707,46359,43.82752000690265,29.704125897251348,66677,51407,109/10
2645379490,生技醫療業,6541,泰福-KY,300,0,NaN,,0,,,0,0,109/10
830000000,半導體業,6552,易華電,2242536,2597564,4.12287187576294,-13.667728687339368,220044,-7.373525294941012,-18.976366997276937,203819,251555,109/10
869087500,其他電子業,6558,興能高,1411792,1707132,2.10876417160034,-17.300361073426075,201049,-4.109943347144228,11.67325092391997,192786,172634,109/10
804993450,半導體業,6573,虹揚-KY,1260400,1440667,0.163946539163589,-12.512745832312394,150819,-10.344850449877004,-9.032991577191142,135217,148644,109/10
1484984680,電腦及週邊設備業,6579,研揚,4905155,5086309,4.83371257781982,-3.561600366788569,439621,-4.9783791038189715,-17.97843702815046,417735,509299,109/10
1112708870,其他,6581,鋼聯,1171312,1372158,2.89002823829651,-14.637235653620063,105097,46.891918893974136,80.77166276346604,154379,85400,109/10
1061241410,橡膠工業,6582,申豐,3890853,2778932,2.81065344810486,40.012529993537086,492659,14.372821769215625,88.87216633761602,563468,298333,109/10
312924370,電腦及週邊設備業,6591,動力-KY,1260632,958741,6.22683572769165,31.488274726959627,158495,7.6456670557430835,55.46311904870382,170613,109745,109/10
5150004070,其他,6592,和潤企業,11991328,11320442,7.81558847427368,5.926323371472598,1239898,3.3499529800031937,8.62399412730557,1281434,1179697,109/10
815929980,生技醫療業,6598,ABC-KY,211057,84528,3.95202732086182,149.68886049593036,15726,221.4485565305863,796.135436979259,50551,5641,109/10
1658163970,汽車工業,6605,帝寶,11697809,12832170,3.84948325157166,-8.839977961638601,1271426,7.514554523818138,4.860276355870511,1366968,1303609,109/10
393734440,其他,6625,必應,517222,707859,0.0866520702838898,-26.931493418887094,104872,-39.156304828743615,45.987004667337786,63808,43708,109/10
340000000,其他,6641,基士德-KY,1437306,1586189,5.30063199996948,-9.386208074825888,202277,-4.248629354795652,28.36124568391334,193683,150889,109/10
756085000,其他,6655,科定,1633903,2035887,0.899871706962585,-19.74490725664047,205850,0.13796453728443042,0.7482783732398841,206134,204603,109/10
473880000,生技醫療業,6666,羅麗芬-KY,571165,1091408,9.17032051086426,-47.667141893773916,77813,3.1498592780126713,27.279935300740554,80264,63061,109/10
683539020,光電業,6668,中揚光,1432915,1090769,1.48645198345184,31.36741143175136,134887,1.8215246836240706,15.311442652404981,137344,119107,109/10
1748407910,電腦及週邊設備業,6669,緯穎,154252708,129534054,30.4011383056641,19.082745607575905,16813564,17.927198540416533,28.020094253554845,19827765,15488010,109/10
1310300000,其他,6670,復盛應用,10524156,13475275,11.345067024231,-21.90025064423546,1199857,3.0331947890456945,-9.289682842501335,1236251,1362856,109/10
607500000,其他,6671,三能-KY,1522261,1512482,0.531268954277039,0.6465531490622698,183696,-13.27410504311471,0.8239984811087906,159312,158010,109/10
714543450,電子零組件業,6672,騰輝電子-KY,3986954,4508599,6.48394203186035,-11.570002122610594,370572,-2.349071165657416,-26.174602073583234,361867,490166,109/10
668870910,通信網路業,6674,鋐寶科技,2210864,2486518,1.90939104557037,-11.085944280314882,265321,-1.2143780552613626,28.775327712595562,262099,203532,109/10
663897530,其他電子業,6698,旭暉應材,471779,736180,3.9559862613678,-35.91526528838056,64881,-10.625606880288528,-15.128141328688729,57987,68323,109/10
671779350,光電業,6706,惠特,2539047,3157221,1.09146463871002,-19.579687326291065,223586,16.78459295304715,4.261266081567788,261114,250442,109/10
570000000,電子零組件業,6715,嘉基,1870797,1820168,3.08254146575928,2.781556427758317,214469,-5.056208589586374,34.792077634941016,203625,151066,109/10
660000000,其他,6754,匯僑設計,2593022,3382766,4.08573579788208,-23.346101976902926,242170,-0.7234587273402981,-32.13956074663475,240418,354283,109/10
1175803750,通信網路業,8011,台通,1159033,1212159,-0.335877269506454,-4.382758367507893,90216,30.671942892613284,-23.457952420527736,117887,154016,109/10
1201368760,半導體業,8016,矽創,10994496,11386240,7.79541349411011,-3.4405036254285877,1295195,2.1351997189612373,0.48707193198616267,1322850,1316438,109/10
1421804670,其他電子業,8021,尖點,2411086,2458372,1.07197558879852,-1.923468051214381,274042,1.613256362163464,8.21409418403115,278463,257326,109/10
1324080000,半導體業,8028,昇陽半導體,2011711,2215971,2.13147759437561,-9.21762965309564,194791,8.567130924940065,-6.817330613216068,211479,226951,109/10
1126297750,其他,8033,雷虎,709387,695394,-0.446079224348068,2.012240542771436,55225,81.09189678587596,32.322470527527486,100008,75579,109/10
2091196920,電子零組件業,8039,台虹,7202075,6268199,3.34989809989929,14.898633562846362,960296,-10.44729958262869,33.58959581570849,859971,643741,109/10
6461654870,電子零組件業,8046,南電,31128925,25282654,0.537896752357483,23.12364437689176,3491648,3.16956348406254,21.549268828604003,3602318,2963669,109/10
638799370,電子通路業,8070,長華*,13360143,12772300,16.3368892669678,4.602483499448025,1435944,-4.34041996066699,-8.770254285636485,1373618,1505669,109/10
800000000,電子通路業,8072,陞泰,949048,662797,-0.911244750022888,43.18833670037734,154346,-12.992238218029621,76.30694499146645,134293,76170,109/10
861720720,半導體業,8081,致新,6057047,4596661,7.48299932479858,31.77058303842724,700796,-7.125326057797134,22.618603547085353,650862,530802,109/10
2080887950,通信網路業,8101,華冠,2590366,1834717,-0.143792480230331,41.18613388331824,442750,-9.160474308300396,50.31450066712263,402192,267567,109/10
789534130,電子零組件業,8103,瀚荃,2544776,2599944,1.62404406070709,-2.121891856132286,279707,-8.425602505478947,2.007574701611715,256140,251099,109/10
676300500,光電業,8104,錸寶,1338528,1443666,1.49309051036835,-7.282709435561965,162018,1.8146131911269119,21.881441965967948,164958,135343,109/10
4415448510,光電業,8105,凌巨,5761442,7422000,-0.727878212928772,-22.373457289140394,637122,0.04912716873691381,-11.071629864005937,637435,716796,109/10
5063811440,半導體業,8110,華東,5013950,5479892,0.731412053108215,-8.502758813494864,487592,-7.47592249257576,-25.41019926326162,451140,604828,109/10
3784964730,電子通路業,8112,至上,108846053,92477514,2.52478551864624,17.70002056932456,13232417,-11.58977229934637,-2.9678115638966385,11698810,12056628,109/10
1060749190,電腦及週邊設備業,8114,振樺電,6558698,8105022,6.40472984313965,-19.078591026649896,765321,-7.511096650947772,-11.707114452932048,707837,801692,109/10
4422222230,半導體業,8131,福懋科,8131421,7755313,2.91178727149963,4.849681760104331,807212,-2.25430246329341,-7.844621276625565,789015,856179,109/10
7272401260,半導體業,8150,南茂,18769766,16665300,3.65029120445251,12.62783148218154,1897061,9.047837681550567,8.942229711938491,2068704,1898900,109/10
2800000010,電腦及週邊設備業,8163,達方,18074631,15743685,3.2358238697052,14.80559348081469,2060191,3.1629591625242512,21.222909766429527,2125354,1753261,109/10
623662750,其他電子業,8201,無敵,848328,977516,0.0570004284381866,-13.215947360452413,83794,32.92717855693725,52.267228062500855,111385,73151,109/10
1209259500,電腦及週邊設備業,8210,勤誠,6201532,5361544,4.13817167282104,15.666904906497084,714938,-22.81386637722432,-7.127902710599038,551833,594186,109/10
2712424880,電子零組件業,8213,志超,18781605,18251747,4.127112865448,2.9030536090599983,2176334,-10.348687287888716,10.76926570607805,1951112,1761420,109/10
3206745140,光電業,8215,明基材,12340534,11722161,0.394653469324112,5.2752474565056735,1297855,4.0452130630925645,17.970773675515638,1350356,1144653,109/10
685735000,電機機械,8222,寶一,361493,661808,0.540221452713013,-45.377964606048884,21310,48.193336461755045,-49.69895830014973,31580,62782,109/10
1270550000,電子零組件業,8249,菱光,2782512,3590865,1.32003772258759,-22.511372607992783,332215,-12.718570805050947,8.10562931314103,289962,268221,109/10
813404930,半導體業,8261,富鼎,2487247,1822319,0.526213049888611,36.48801335002269,312522,0.758666589872073,42.38565711831069,314893,221155,109/10
1008978070,半導體業,8271,宇瞻,5918537,6245681,2.14497542381287,-5.237923614734727,583850,-3.711912306243042,-17.539585334907702,562178,681755,109/10
1115000000,其他,8341,日友,2350937,2131317,7.41696643829346,10.304426793386437,231614,7.350591933130121,12.279236115187834,248639,221447,109/10
811319380,航運業,8367,建新國際,1574044,1488923,1.44906568527222,5.716951111642442,145392,1.9691592384725431,-10.038895867086572,148255,164799,109/10
1122254870,電機機械,8374,羅昇,2207687,2425858,-0.0381796061992645,-8.99356021663263,227516,-9.743051038168744,12.30646387416802,205349,182847,109/10
3151781260,其他,8404,百和興業-KY,5613779,5618794,1.77839982509613,-0.08925402853352517,527936,-11.706532610013335,-6.231040337311007,466133,497108,109/10
1753981850,其他,8411,福貞-KY,4543039,4632432,-0.776409506797791,-1.9297207168934158,530692,-31.601192405387682,-2.0959763511508855,362987,370758,109/10
1088880000,其他,8422,可寧衛,2235793,2238328,11.1107187271118,-0.11325417901219124,222162,1.2864486275780738,-13.516380463357265,225020,260188,109/10
1042610000,其他,8427,基勝-KY,2787145,3489896,-0.0177367627620697,-20.136731868227592,75130,249.80433914548118,37.202879710984774,262808,191547,109/10
1857471510,貿易百貨,8429,金麗-KY,338958,1986593,-0.500158429145813,-82.93772302630684,13344,-4.976019184652278,-91.07501073391848,12680,142073,109/10
599996820,其他,8442,威宏-KY,3124867,5456841,2.73637795448303,-42.73487169591344,302801,-26.915366858101525,-59.70792473991428,221301,549242,109/10
668000000,貿易百貨,8443,阿瘦,1076243,1278343,-1.18891084194183,-15.809528428598584,107260,2.325191124370688,-20.308733408846678,109754,137724,109/10
1400585000,貿易百貨,8454,富邦媒,51451414,39988122,7.37415885925293,28.666742589211868,4960104,-0.634946364027851,21.228496780512568,4928610,4065554,109/10
737342680,觀光事業,8462,柏文,3025623,2917351,5.61121129989624,3.7113120772920367,337210,-3.7822128643871773,6.904425356094379,324456,303501,109/10
1500000000,其他,8463,潤泰材,2614302,2558450,0.973913908004761,2.1830405128104906,320259,0.3297331222541755,5.867061164779841,321315,303508,109/10
2930202000,其他,8464,億豐,19868588,20032143,12.57142162323,-0.8164628217759827,2271760,-2.2696939817586363,4.324621751247437,2220198,2128163,109/10
660590000,其他,8466,美吉吉-KY,2389416,2874702,4.1526951789856,-16.88126282306827,271110,-18.46778060565822,-15.172424379648321,221042,260578,109/10
495340000,其他,8467,波力-KY,902551,1245324,1.33228278160095,-27.524804789757525,81386,-37.29019733123633,-46.79489184258535,51037,95925,109/10
1348122970,其他,8473,山林水,3625563,3648302,2.65741419792175,-0.6232762528979234,313456,12.046666836812822,35.996205300962224,351217,258255,109/10
908862760,其他,8478,東哥遊艇,3187431,2319969,1.14592707157135,37.39110307077379,225623,23.566746298028125,288.5211405000139,278795,71758,109/10
392700000,其他,8480,泰昇-KY,1564320,1605427,8.09773921966553,-2.5605025952597034,169036,2.713031543576516,-4.978683114509164,173622,182719,109/10
666018660,其他,8481,政伸,1089279,1002182,1.86748063564301,8.690736812275615,147038,-9.371046940246739,17.48437320920063,133259,113427,109/10
1104440000,其他,8482,商億-KY,3091444,3293165,5.18513345718384,-6.1254446710079815,335163,14.49593183018412,19.957237171151345,383748,319904,109/10
675000000,其他,8488,吉源-KY,2112965,3053278,-1.88492619991302,-30.796835401165566,313666,-30.489756620099087,-42.27245768994514,218030,377688,109/10
513114230,其他,8499,鼎炫-KY,1917601,1510965,6.47370672225952,26.91233747969013,250022,-3.103726872035261,48.75658549165531,242262,162858,109/10
5890485950,油電燃氣業,8926,台汽電,7767642,4230890,1.26076114177704,83.59357014717943,595607,31.41652129676112,48.77695981996058,782726,526107,109/10
674910320,觀光事業,8940,新天地,760533,1239522,-0.168444961309433,-38.64304143048691,64885,126.97387685905834,8.9394690317856,147272,135187,109/10
893840800,電機機械,8996,高力,1646159,1763918,1.86863505840302,-6.675990607273127,164861,11.570353206640746,34.37363022705356,183936,136884,109/10
4148882834,存託憑證,9105,泰金寶-DR,79831034,87177529,3.6952691078186,-8.427051195727284,9598332,7.155357826755732,16.571449879315754,10285127,8823024,109/10
1063575000,存託憑證,912000,晨訊科-DR,3254789,3684641,3.72271037101746,-11.6660483341525,287754,23.642764305622162,-0.7935689130671187,355787,358633,109/10
19067544,存託憑證,912398,友佳-DR,2956718,3556073,3.72776317596436,-16.85440653214937,491938,-53.59984388276571,-49.7951202774839,228260,454657,109/10
1861950380,其他,9802,鈺齊-KY,8982111,10333625,7.1726131439209,-13.07879858229808,906332,-32.06716743974614,-35.326081247728474,615697,952002,109/10
980496000,其他,9902,台火,282319,165783,-0.302539080381393,70.29430038061804,40816,-34.50362602900823,-60.369134978874804,26733,67455,109/10
29467872130,其他,9904,寶成,204924504,261041349,4.00466108322144,-21.497301180434828,21105869,8.664030843743037,-14.725316434328402,22934488,26894838,109/10
3050000000,其他,9905,大華,6236756,6882339,1.34824848175049,-9.380284813055562,700705,-32.72675376941795,-12.794608434403605,471387,540548,109/10
833439810,建材營造,9906,欣巴巴,99924,16853,-1.69477236270905,492.9152079748413,52759,-99.97725506548646,9.090909090909092,12,11,109/10
15791453420,其他,9907,統一實,25407262,27254603,0.101258307695389,-6.778088090294326,2984799,-20.804482981936136,3.582535337419388,2363827,2282071,109/10
5163580000,油電燃氣業,9908,大台北,2997607,3551025,1.40939128398895,-15.584739617434403,268691,-0.1555690365512801,-13.542039298340601,268273,310293,109/10
8816810990,其他,9910,豐泰,57045849,61187678,5.17031145095825,-6.769057325561529,6324316,-9.780551762435653,-8.562633351698489,5705763,6240078,109/10
2211211880,其他,9911,櫻花,5165935,4788718,4.27316761016846,7.877202207354871,563113,5.784984541291002,14.461806289462864,595689,520426,109/10
538065690,電腦及週邊設備業,9912,偉聯,425996,490615,-0.795703172683716,-13.17102004626846,47184,17.575873177348253,-0.8790580499919598,55477,55969,109/10
2989838000,其他,9914,美利達,22381394,23587266,7.73394298553467,-5.112385640624903,2399648,-7.565234567736601,-17.28797695513149,2218109,2681725,109/10
4511970930,其他,9917,中保科,11302567,11090432,4.02137756347656,1.9127749036286414,1185105,-4.43344682538678,4.065635288247817,1132564,1088317,109/10
1805374530,油電燃氣業,9918,欣天然,1676660,1809264,1.85420167446136,-7.3291681037151015,103582,24.246490703017898,-10.84625296146972,128697,144354,109/10
1953627500,其他,9919,康那香,4304826,3368797,0.672082424163818,27.78525984201482,472726,-10.956875653126758,18.613930578177044,420930,354874,109/10
3750646260,其他,9921,巨大,58241197,53231564,8.44404315948486,9.41101974760689,6448009,-11.526333167338942,2.3369011747919415,5704790,5574519,109/10
1884521700,其他,9924,福興,7419769,7265587,3.26417946815491,2.1220859374473116,884277,-9.829046780590245,20.20360538003021,797361,663342,109/10
3874896050,其他,9925,新保,5981460,5881006,2.45394659042358,1.708109122826945,607014,-3.0404570570036276,-1.3851631550286936,588558,596825,109/10
1795040750,油電燃氣業,9926,新海,1865364,2009473,1.21446049213409,-7.171482274208213,175862,-11.54427903697217,-8.8442629194916,155560,170653,109/10
2091481670,其他,9927,泰銘,6972215,8134093,2.07040119171143,-14.28405109211316,792545,-15.539937795330234,-25.938760268857358,669384,903825,109/10
